user id,gender,age,occupation,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,unknown count,Action count,Adventure count,Animation count,Children's count,Comedy count,Crime count,Documentary count,Drama count,Fantasy count,Film-Noir count,Horror count,Musical count,Mystery count,Romance count,Sci-Fi count,Thriller count,War count,Western count
826,M,28,artist,0,3.5,3.0,4.0,4.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,3.5,0,0,0,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,2,0,0
827,F,23,engineer,0,3.0,0,0,0,5.0,0,0,3.3333333333333335,0,0,0,0,0,4.0,3.0,3.0,3.0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,1,0
828,M,28,librarian,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,4.0,0,0,3.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0
829,M,48,writer,0,0,0,4.0,4.0,4.0,0,0,2.5,0,0,0,0,0,2.0,0,0,3.0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,1,0
830,M,46,programmer,0,4.0,3.0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,0,0,3.0,5.0,0,0,2,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0
831,M,21,other,0,5.0,0,4.0,4.0,4.0,5.0,0,5.0,0,0,0,0,0,0,5.0,5.0,5.0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0
832,M,24,technician,0,3.0,3.0,0,2.0,2.0,0,0,0,0,0,0,0,0,3.0,3.0,0,3.0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,2,2,0,2,0
833,M,34,writer,0,3.0,0,0,0,3.0,3.0,0,2.3333333333333335,0,0,0,0,0,0,3.0,3.0,0,0,0,1,0,0,0,1,2,0,3,0,0,0,0,0,0,1,2,0,0
834,M,26,other,0,0,0,0,0,2.0,0,0,3.6666666666666665,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0
835,F,44,executive,0,0,0,3.0,3.0,4.0,0,0,4.5,0,0,0,0,0,0,0,4.0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0
836,M,44,artist,0,0,0,0,0,3.0,4.5,0,4.0,0,4.0,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0
837,F,36,artist,0,0,0,0,0,3.0,0,0,3.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
838,M,23,student,0,0,0,5.0,4.5,4.5,0,0,4.333333333333333,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0
839,F,38,entertainment,0,5.0,5.0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,5.0,3.5,0,5.0,0,0,1,1,1,1,2,0,0,2,0,0,0,0,0,1,2,0,1,0
840,M,39,artist,0,0,0,0,5.0,5.0,3.0,0,4.666666666666667,0,0,0,0,0,5.0,4.0,3.0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,1,1,0,0
841,M,45,doctor,0,4.0,4.0,0,0,0,0,0,4.333333333333333,0,0,0,0,0,0,4.333333333333333,4.0,4.0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,3,1,1,0
842,M,40,writer,0,0,0,0,0,5.0,0,0,4.333333333333333,0,0,0,0,0,5.0,4.0,5.0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,2,1,0,0
843,M,35,librarian,0,2.0,2.0,3.0,3.0,2.5,0,0,3.5,0,0,0,2.0,0,0,5.0,2.0,0,0,0,1,1,1,1,2,0,0,2,0,0,0,1,0,0,1,2,0,0
844,M,22,engineer,0,4.0,4.0,0,0,3.0,5.0,0,3.0,0,0,0,0,0,0,3.0,4.5,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0
845,M,64,doctor,0,0,0,0,0,4.0,0,0,3.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
846,M,27,lawyer,0,5.0,5.0,0,4.0,4.5,5.0,0,4.5,0,0,0,0,0,0,0,5.0,0,0,0,2,1,0,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
847,M,29,student,0,0,0,3.0,3.5,3.5,3.0,0,3.5,0,0,0,0,0,0,3.0,3.0,0,0,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,1,1,0,0
848,M,46,engineer,0,0,0,0,0,3.5,0,5.0,2.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0
849,F,15,student,0,5.0,5.0,0,0,0,0,0,5.0,0,0,0,0,0,0,5.0,5.0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0
850,M,34,technician,0,5.0,0,0,5.0,5.0,0,0,5.0,0,0,0,0,0,0,0,5.0,5.0,0,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,1,0
851,M,18,other,0,5.0,0,0,4.0,4.5,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,1,0
852,M,46,administrator,0,5.0,5.0,4.0,4.0,3.5,0,0,3.0,0,0,0,0,0,5.0,4.0,0,5.0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,2,0,1,0
853,M,49,writer,0,3.0,0,0,3.0,3.0,0,0,3.0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,1,1,1,0
854,F,29,student,0,2.0,0,3.0,3.0,2.5,0,0,3.0,0,0,0,0,0,0,4.0,1.0,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
855,M,53,librarian,0,0,0,0,0,3.0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
856,F,43,marketing,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,4.0,3.5,3.0,4.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,1,0
857,F,35,administrator,0,1.0,1.0,0,0,0,1.0,0,3.6666666666666665,0,0,0,0,0,3.5,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0
858,M,63,educator,0,3.5,2.0,0,0,0,4.0,0,4.333333333333333,0,0,0,0,0,2.0,2.0,3.0,2.0,0,0,2,1,0,0,0,2,0,3,0,0,0,0,0,1,1,1,1,0
859,F,18,other,0,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,4.0,0,5.0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0
860,F,70,retired,0,4.0,0,0,0,3.0,4.0,0,4.0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0
861,F,38,student,0,0,0,0,0,3.0,0,0,3.6666666666666665,0,0,0,0,0,4.0,0,0,3.0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0
862,M,25,executive,0,0,0,0,0,0,4.5,0,5.0,0,0,0,0,0,0,5.0,4.5,5.0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2,1,0
863,M,17,student,0,0,0,0,1.0,2.5,0,0,4.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
864,M,27,programmer,0,4.0,4.0,5.0,5.0,4.5,4.0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
865,M,25,artist,0,3.0,3.0,1.0,1.0,1.5,4.0,0,5.0,0,0,0,2.0,0,0,5.0,2.0,0,0,0,2,2,1,1,2,1,0,1,0,0,0,1,0,0,1,1,0,0
866,M,45,other,0,1.0,0,0,0,3.0,0,0,2.0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
867,M,24,scientist,0,0,0,4.0,4.0,4.0,3.0,0,5.0,0,0,0,0,0,0,5.0,3.0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,0,0
868,M,21,programmer,0,2.0,2.0,4.0,4.0,4.0,5.0,0,5.0,0,0,0,0,0,0,5.0,3.5,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0
869,M,30,student,0,4.0,4.0,0,0,2.5,0,0,1.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0
870,M,22,student,0,2.0,2.0,5.0,5.0,3.5,0,0,3.0,0,0,0,0,0,0,0,2.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0
871,M,31,executive,0,3.6666666666666665,0,0,0,3.0,3.0,0,4.0,0,0,3.0,0,0,0,0,3.0,5.0,0,0,3,0,0,0,2,2,0,2,0,0,1,0,0,0,0,2,1,0
872,F,19,student,0,4.0,4.0,3.0,3.0,3.5,0,0,3.0,0,0,0,0,0,4.0,0,3.5,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,2,0,0
873,F,48,administrator,0,0,0,0,1.0,1.5,0,0,2.5,0,0,0,0,0,2.0,3.0,0,2.0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,1,0,1,0
874,M,36,scientist,0,0,0,0,0,3.0,4.0,0,3.6666666666666665,0,0,0,0,0,3.3333333333333335,0,4.0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,1,0,0
875,F,24,student,0,3.0,0,0,3.0,3.0,5.0,0,3.0,0,0,0,0,0,0,0,5.0,3.0,0,0,2,0,0,1,2,1,0,3,0,0,0,0,0,0,0,1,1,0
876,M,41,other,0,4.0,4.0,0,0,0,0,5.0,4.5,0,0,0,0,0,0,0,0,4.0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
877,M,30,other,0,0,0,0,0,0,4.0,0,4.25,0,0,0,0,0,4.5,0,4.0,4.0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,2,1,0
878,F,50,educator,0,0,0,0,3.0,3.0,0,0,4.0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,0,0
879,F,33,administrator,0,4.0,4.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,1,0,1,0
880,M,13,student,0,3.5,3.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,0,2.0,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
881,M,39,marketing,0,3.0,0,4.0,4.0,3.6666666666666665,0,0,3.6666666666666665,0,0,0,0,0,0,4.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
882,M,35,engineer,0,4.0,0,5.0,5.0,4.666666666666667,0,0,4.333333333333333,0,0,0,0,0,0,4.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
883,M,49,librarian,0,4.0,0,3.0,3.5,3.6666666666666665,0,0,4.333333333333333,0,0,0,0,0,0,5.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
884,M,44,engineer,0,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0
885,F,30,other,0,4.0,0,5.0,5.0,4.5,0,0,3.5,0,0,0,0,0,0,3.0,4.0,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
886,M,20,student,0,3.5,4.0,4.0,4.0,3.5,0,0,3.0,0,0,0,0,0,0,0,3.5,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
887,F,14,student,0,0,0,5.0,4.5,4.5,0,0,3.3333333333333335,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0
888,M,41,scientist,0,0,0,0,0,4.0,4.0,0,4.0,0,0,0,0,0,4.0,0,4.0,4.0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,0,1,1,0
889,M,24,technician,0,3.0,3.0,3.0,3.0,3.0,0,0,3.0,0,0,0,0,0,0,0,3.5,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
890,M,32,student,0,5.0,5.0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,5.0,4.5,5.0,5.0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,2,1,1,0
891,F,51,administrator,0,4.0,4.0,0,0,5.0,5.0,0,4.5,0,0,0,0,0,4.0,4.0,5.0,4.0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,1,1,1,1,0
892,M,36,other,0,4.0,4.0,5.0,5.0,5.0,4.0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,2,0,0
893,M,25,student,0,4.5,4.5,5.0,5.0,5.0,4.0,0,0,0,0,0,0,0,5.0,5.0,4.0,5.0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0
894,M,47,educator,0,0,0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,4.0,0,4.0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,0
895,F,31,librarian,0,5.0,5.0,4.0,4.0,4.5,4.0,0,4.0,0,0,0,0,0,5.0,5.0,4.0,5.0,0,0,1,1,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,0
896,M,28,writer,0,3.0,3.0,4.0,4.0,3.5,0,0,3.5,0,0,0,0,0,0,4.0,3.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
897,M,30,other,0,5.0,0,5.0,4.0,4.0,2.0,0,4.0,0,0,0,0,0,0,0,2.0,5.0,0,0,1,0,1,2,2,1,0,2,0,0,0,0,0,0,0,1,1,0
898,M,23,homemaker,0,0,0,0,1.0,2.5,0,0,3.5,0,0,0,0,0,0,3.5,4.0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,2,1,0,0
899,M,32,other,0,3.0,3.0,3.0,3.5,3.3333333333333335,0,0,4.0,0,0,0,0,0,0,0,3.0,0,0,0,1,1,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0
900,M,60,retired,0,2.0,2.0,0,0,0,4.0,0,2.6666666666666665,0,0,0,0,0,0,0,2.6666666666666665,2.0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,3,1,0
901,M,38,executive,0,0,0,5.0,4.0,3.0,5.0,0,3.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,0,0,0,0,1,0,0
902,F,45,artist,0,5.0,5.0,5.0,5.0,5.0,0,0,5.0,0,0,0,0,0,5.0,5.0,5.0,5.0,0,0,2,1,1,2,2,0,0,1,0,0,0,0,0,1,1,1,1,0
903,M,28,educator,0,4.0,0,3.0,3.0,3.5,0,0,3.0,0,0,0,0,0,0,2.0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0
904,F,17,student,0,0,0,0,0,3.0,0,0,4.0,0,0,0,0,0,3.0,0,2.0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0
905,M,27,other,0,3.0,3.0,0,0,3.0,4.0,0,4.0,0,0,0,0,0,0,4.0,3.5,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,1,2,0,0
906,M,45,librarian,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,3.0,0,4.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0
907,F,25,other,0,0,0,5.0,4.0,4.0,5.0,0,4.333333333333333,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1,2,2,1,0,3,0,0,0,0,0,0,0,1,0,0
908,F,44,librarian,0,4.0,0,0,0,3.0,3.0,0,3.3333333333333335,0,0,0,0,0,0,3.0,3.5,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,1,2,0,0
909,F,50,educator,0,0,0,0,0,5.0,0,0,4.666666666666667,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0
910,M,28,healthcare,0,0,0,4.0,4.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0
911,F,37,writer,0,3.0,3.0,0,0,4.0,0,0,4.0,0,0,0,4.0,0,0,3.0,4.0,0,0,0,2,2,0,0,2,0,0,1,0,0,0,1,0,0,2,1,0,0
912,M,51,other,0,4.0,0,0,0,0,2.0,0,3.75,0,0,0,0,0,5.0,0,4.0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0
913,M,27,student,0,4.0,0,2.0,2.0,2.6666666666666665,0,0,3.6666666666666665,0,0,0,0,0,0,5.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
914,F,44,other,0,0,0,0,0,1.5,0,0,4.0,0,0,0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,4,0,0,0,0
915,M,50,entertainment,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,4.5,2.5,3.0,4.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,1,1,0
916,M,27,engineer,0,3.5,3.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,0,3.0,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
917,F,22,student,0,0,0,3.0,3.0,3.5,0,0,5.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0
918,M,40,scientist,0,4.0,0,3.0,3.0,3.6666666666666665,0,0,4.0,0,0,0,0,0,4.0,0,4.0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0
919,M,25,other,0,1.0,0,4.0,4.0,2.5,4.0,0,2.6666666666666665,0,0,0,0,0,0,3.0,4.0,0,0,0,1,0,1,1,2,1,0,3,0,0,0,0,0,0,1,1,0,0
920,F,30,artist,0,2.0,0,0,0,0,0,0,3.0,0,0,0,0,0,3.0,3.5,2.5,2.0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,2,2,1,0
921,F,20,student,0,3.0,3.0,3.0,3.0,3.0,3.0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0
922,F,29,administrator,0,5.0,0,5.0,5.0,5.0,5.0,0,4.5,0,0,0,0,0,0,0,5.0,5.0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0
923,M,21,student,0,5.0,5.0,3.0,3.0,3.0,0,0,4.0,0,0,0,0,0,5.0,5.0,4.0,5.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
924,M,29,other,0,3.0,3.0,5.0,5.0,5.0,0,0,4.0,0,0,0,0,0,0,4.0,3.0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
925,F,18,salesman,0,0,0,0,0,0,3.5,0,3.6666666666666665,0,0,4.0,0,0,4.0,0,4.0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,1,0,3,0,0
926,M,49,entertainment,0,3.0,0,0,0,0,0,0,3.25,0,0,0,0,0,3.0,4.0,3.0,3.0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0
927,M,23,programmer,0,0,0,5.0,4.5,4.5,5.0,0,3.5,0,0,0,0,0,0,3.0,5.0,0,0,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,1,1,0,0
928,M,21,student,0,0,0,0,5.0,5.0,0,5.0,5.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0
929,M,44,scientist,0,5.0,0,3.0,3.0,3.0,4.0,0,4.0,0,0,0,0,0,0,0,3.5,5.0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,2,1,0
930,F,28,scientist,0,0,0,3.0,3.0,2.3333333333333335,0,0,3.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,2,0,0,0,0
931,M,60,educator,0,3.0,3.0,0,0,3.0,4.0,0,4.0,0,0,0,0,0,3.3333333333333335,3.0,4.0,3.0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,3,1,1,1,0
932,M,58,educator,0,0,0,4.0,4.0,4.0,0,0,4.333333333333333,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
933,M,28,student,0,3.0,0,3.0,3.0,3.0,0,0,3.3333333333333335,0,0,0,0,0,0,4.0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0
934,M,61,engineer,0,4.5,4.0,2.0,2.0,4.0,0,0,5.0,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0
935,M,42,doctor,0,0,0,3.0,3.0,3.0,3.0,0,3.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0
936,M,24,other,0,0,0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
937,M,48,educator,0,5.0,5.0,0,0,0,0,0,3.3333333333333335,0,0,0,0,0,4.5,5.0,0,5.0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,1,0
938,F,38,technician,0,0,0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
939,F,26,student,0,5.0,5.0,0,0,0,0,0,4.333333333333333,0,0,0,0,0,0,0,4.0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
940,M,32,administrator,0,2.0,0,0,5.0,3.5,0,0,3.5,0,0,0,0,0,0,4.0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0
941,M,20,student,0,5.0,5.0,5.0,5.0,5.0,0,0,4.0,0,0,0,0,0,0,4.0,5.0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
942,F,48,librarian,0,5.0,5.0,5.0,5.0,0,0,0,5.0,0,0,0,5.0,0,5.0,5.0,5.0,5.0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,0,1,1,2,2,0
943,M,22,student,0,5.0,5.0,0,0,0,4.5,0,3.0,0,0,0,0,0,0,0,4.666666666666667,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0
